id,book_url,source,sample_size,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_pct,star_4_pct,star_3_pct,star_2_pct,star_1_pct,want_to_read,reading,read,crawled_at
412,https://book.douban.com/subject/35430425/,derived,20.0,16.0,4.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,122691,4304,49733,
413,https://book.douban.com/subject/35481512/,official,,,,,,,61.1,29.2,8.0,1.2,0.5,157598,9713,68762,
414,https://book.douban.com/subject/35481512/,derived,20.0,16.0,2.0,1.0,1.0,0.0,80.0,10.0,5.0,5.0,0.0,157598,9713,68762,
415,https://book.douban.com/subject/35494160/,official,,,,,,,67.2,27.3,4.8,0.6,0.2,50027,1867,27276,
416,https://book.douban.com/subject/35494160/,derived,18.0,13.0,4.0,1.0,0.0,0.0,72.2222,22.2222,5.5556,0.0,0.0,50027,1867,27276,
417,https://book.douban.com/subject/35517022/,official,,,,,,,52.1,39.0,8.0,0.7,0.3,94465,2227,49307,
418,https://book.douban.com/subject/35517022/,derived,19.0,13.0,5.0,0.0,0.0,1.0,68.4211,26.3158,0.0,0.0,5.2632,94465,2227,49307,
419,https://book.douban.com/subject/35523099/,official,,,,,,,50.1,38.7,9.6,1.0,0.6,109818,6132,92668,
420,https://book.douban.com/subject/35523099/,derived,18.0,11.0,4.0,0.0,2.0,1.0,61.1111,22.2222,0.0,11.1111,5.5556,109818,6132,92668,
421,https://book.douban.com/subject/35546622/,official,,,,,,,64.4,30.3,4.6,0.5,0.2,190100,19418,112669,
422,https://book.douban.com/subject/35546622/,derived,19.0,12.0,6.0,0.0,1.0,0.0,63.1579,31.5789,0.0,5.2632,0.0,190100,19418,112669,
423,https://book.douban.com/subject/35587028/,official,,,,,,,63.5,27.6,6.9,1.2,0.8,96790,8496,73015,
424,https://book.douban.com/subject/35587028/,derived,20.0,7.0,9.0,3.0,1.0,0.0,35.0,45.0,15.0,5.0,0.0,96790,8496,73015,
425,https://book.douban.com/subject/35776315/,official,,,,,,,57.0,35.5,6.8,0.5,0.1,47630,1200,35404,
426,https://book.douban.com/subject/35776315/,derived,18.0,14.0,4.0,0.0,0.0,0.0,77.7778,22.2222,0.0,0.0,0.0,47630,1200,35404,
427,https://book.douban.com/subject/3578470/,official,,,,,,,56.1,34.6,8.5,0.5,0.2,84887,3082,61014,
428,https://book.douban.com/subject/3578470/,derived,20.0,15.0,4.0,1.0,0.0,0.0,75.0,20.0,5.0,0.0,0.0,84887,3082,61014,
429,https://book.douban.com/subject/35819419/,official,,,,,,,66.1,27.0,5.2,0.9,0.7,123565,7055,56012,
430,https://book.douban.com/subject/35819419/,derived,20.0,8.0,2.0,10.0,0.0,0.0,40.0,10.0,50.0,0.0,0.0,123565,7055,56012,
431,https://book.douban.com/subject/35942057/,official,,,,,,,66.9,26.2,5.4,0.8,0.7,97188,4783,25240,
432,https://book.douban.com/subject/35942057/,derived,18.0,14.0,0.0,2.0,2.0,0.0,77.7778,0.0,11.1111,11.1111,0.0,97188,4783,25240,
433,https://book.douban.com/subject/35966120/,official,,,,,,,59.4,31.3,7.6,1.0,0.7,153749,10613,95581,
434,https://book.douban.com/subject/35966120/,derived,19.0,11.0,5.0,2.0,0.0,1.0,57.8947,26.3158,10.5263,0.0,5.2632,153749,10613,95581,
435,https://book.douban.com/subject/36078195/,official,,,,,,,59.8,33.8,5.9,0.4,0.1,39082,641,28879,
436,https://book.douban.com/subject/36078195/,derived,17.0,14.0,2.0,1.0,0.0,0.0,82.3529,11.7647,5.8824,0.0,0.0,39082,641,28879,
437,https://book.douban.com/subject/36096304/,official,,,,,,,58.2,30.9,8.3,1.5,1.0,111114,7240,41605,
438,https://book.douban.com/subject/36096304/,derived,16.0,8.0,2.0,2.0,1.0,3.0,50.0,12.5,12.5,6.25,18.75,111114,7240,41605,
439,https://book.douban.com/subject/36328704/,official,,,,,,,61.3,31.8,6.0,0.6,0.2,75302,4977,169243,
440,https://book.douban.com/subject/36328704/,derived,19.0,12.0,6.0,1.0,0.0,0.0,63.1579,31.5789,5.2632,0.0,0.0,75302,4977,169243,
441,https://book.douban.com/subject/3633461/,official,,,,,,,53.7,37.8,7.5,0.6,0.2,137930,8295,146846,
442,https://book.douban.com/subject/3633461/,derived,20.0,13.0,5.0,2.0,0.0,0.0,65.0,25.0,10.0,0.0,0.0,137930,8295,146846,
443,https://book.douban.com/subject/36392723/,official,,,,,,,68.4,22.7,6.6,1.4,0.9,34599,2563,31446,
444,https://book.douban.com/subject/36392723/,derived,19.0,15.0,0.0,4.0,0.0,0.0,78.9474,0.0,21.0526,0.0,0.0,34599,2563,31446,
445,https://book.douban.com/subject/36457094/,official,,,,,,,64.8,28.2,6.1,0.7,0.2,86520,3238,77282,
446,https://book.douban.com/subject/36457094/,derived,18.0,13.0,3.0,1.0,0.0,1.0,72.2222,16.6667,5.5556,0.0,5.5556,86520,3238,77282,
447,https://book.douban.com/subject/3674537/,official,,,,,,,70.5,24.8,4.0,0.4,0.3,132532,28488,270538,
448,https://book.douban.com/subject/3674537/,derived,20.0,14.0,3.0,1.0,0.0,2.0,70.0,15.0,5.0,0.0,10.0,132532,28488,270538,
449,https://book.douban.com/subject/36794613/,official,,,,,,,69.7,25.6,4.0,0.4,0.3,46224,1466,17019,
450,https://book.douban.com/subject/36794613/,derived,17.0,10.0,4.0,3.0,0.0,0.0,58.8235,23.5294,17.6471,0.0,0.0,46224,1466,17019,
451,https://book.douban.com/subject/4166819/,official,,,,,,,53.7,32.4,11.9,1.4,0.6,50589,3992,99587,
452,https://book.douban.com/subject/4166819/,derived,20.0,18.0,1.0,0.0,0.0,1.0,90.0,5.0,0.0,0.0,5.0,50589,3992,99587,
454,https://book.douban.com/subject/4187411/,derived,20.0,12.0,6.0,2.0,0.0,0.0,60.0,30.0,10.0,0.0,0.0,148442,3510,35829,
455,https://book.douban.com/subject/4207781/,official,,,,,,,44.5,42.4,11.7,0.9,0.5,56683,2964,174908,
456,https://book.douban.com/subject/4207781/,derived,20.0,13.0,5.0,2.0,0.0,0.0,65.0,25.0,10.0,0.0,0.0,56683,2964,174908,
457,https://book.douban.com/subject/4238362/,official,,,,,,,45.3,40.3,12.3,1.5,0.6,158399,18026,190997,
458,https://book.douban.com/subject/4238362/,derived,20.0,8.0,4.0,2.0,4.0,2.0,40.0,20.0,10.0,20.0,10.0,158399,18026,190997,
459,https://book.douban.com/subject/4760224/,official,,,,,,,68.7,27.6,3.4,0.2,0.1,69421,2726,339692,
460,https://book.douban.com/subject/4760224/,derived,20.0,13.0,7.0,0.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,69421,2726,339692,
461,https://book.douban.com/subject/4820710/,official,,,,,,,74.4,21.9,3.3,0.3,0.2,0,0,0,
462,https://book.douban.com/subject/4820710/,derived,20.0,15.0,4.0,0.0,1.0,0.0,75.0,20.0,0.0,5.0,0.0,0,0,0,
463,https://book.douban.com/subject/4881850/,official,,,,,,,62.2,31.5,5.7,0.4,0.2,59008,2875,37731,
464,https://book.douban.com/subject/4881850/,derived,19.0,15.0,4.0,0.0,0.0,0.0,78.9474,21.0526,0.0,0.0,0.0,59008,2875,37731,
465,https://book.douban.com/subject/4884218/,official,,,,,,,54.2,37.3,7.7,0.6,0.2,49522,3434,49779,
466,https://book.douban.com/subject/4884218/,derived,20.0,15.0,4.0,1.0,0.0,0.0,75.0,20.0,5.0,0.0,0.0,49522,3434,49779,
467,https://book.douban.com/subject/4908885/,official,,,,,,,60.5,32.6,6.3,0.4,0.2,231758,10641,391174,
468,https://book.douban.com/subject/4908885/,derived,19.0,17.0,2.0,0.0,0.0,0.0,89.4737,10.5263,0.0,0.0,0.0,231758,10641,391174,
469,https://book.douban.com/subject/4913064/,official,,,,,,,77.5,20.0,2.2,0.2,0.1,373483,32019,1427897,
470,https://book.douban.com/subject/4913064/,derived,20.0,11.0,6.0,1.0,1.0,1.0,55.0,30.0,5.0,5.0,5.0,373483,32019,1427897,
471,https://book.douban.com/subject/4920007/,official,,,,,,,51.6,37.3,9.9,0.9,0.3,53637,5528,75594,
472,https://book.douban.com/subject/4920007/,derived,20.0,18.0,2.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,53637,5528,75594,
473,https://book.douban.com/subject/5038409/,official,,,,,,,59.2,31.6,7.8,1.0,0.4,71947,1719,47491,
474,https://book.douban.com/subject/5038409/,derived,20.0,14.0,4.0,1.0,1.0,0.0,70.0,20.0,5.0,5.0,0.0,71947,1719,47491,
475,https://book.douban.com/subject/5337248/,official,,,,,,,57.9,35.5,6.1,0.4,0.1,103375,6657,122123,
476,https://book.douban.com/subject/5337248/,derived,20.0,11.0,9.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,103375,6657,122123,
478,https://book.douban.com/subject/5337254/,derived,19.0,14.0,4.0,0.0,1.0,0.0,73.6842,21.0526,0.0,5.2632,0.0,92797,3973,77151,
479,https://book.douban.com/subject/5414391/,official,,,,,,,57.8,34.8,6.6,0.5,0.2,136283,9777,82935,
480,https://book.douban.com/subject/5414391/,derived,20.0,15.0,4.0,0.0,0.0,1.0,75.0,20.0,0.0,0.0,5.0,136283,9777,82935,
481,https://book.douban.com/subject/6082808/,official,,,,,,,70.7,23.5,5.1,0.5,0.3,478753,65299,705336,
482,https://book.douban.com/subject/6082808/,derived,20.0,18.0,2.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,478753,65299,705336,
483,https://book.douban.com/subject/6388661/,official,,,,,,,47.2,41.6,10.4,0.6,0.2,112445,7265,103518,
484,https://book.douban.com/subject/6388661/,derived,20.0,15.0,5.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,112445,7265,103518,
485,https://book.douban.com/subject/6518605/,official,,,,,,,81.8,15.2,2.4,0.3,0.3,214995,48677,372538,
486,https://book.douban.com/subject/6518605/,derived,20.0,13.0,4.0,1.0,1.0,1.0,65.0,20.0,5.0,5.0,5.0,214995,48677,372538,
971,https://book.douban.com/subject/6709783/,official,,,,,,,60.2,32.0,6.8,0.7,0.3,106497,6091,51554,
972,https://book.douban.com/subject/6709783/,derived,20.0,15.0,3.0,2.0,0.0,0.0,75.0,15.0,10.0,0.0,0.0,106497,6091,51554,
973,https://book.douban.com/subject/6781808/,official,,,,,,,68.1,26.4,5.0,0.4,0.1,288665,12748,239555,
974,https://book.douban.com/subject/6781808/,derived,20.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,288665,12748,239555,
975,https://book.douban.com/subject/6789551/,official,,,,,,,53.9,38.2,7.4,0.4,0.2,36045,1222,42908,
976,https://book.douban.com/subject/6789551/,derived,17.0,16.0,0.0,1.0,0.0,0.0,94.1176,0.0,5.8824,0.0,0.0,36045,1222,42908,
977,https://book.douban.com/subject/6789605/,official,,,,,,,61.9,30.9,6.5,0.5,0.2,150659,5471,102768,
978,https://book.douban.com/subject/6789605/,derived,19.0,15.0,4.0,0.0,0.0,0.0,78.9474,21.0526,0.0,0.0,0.0,150659,5471,102768,
979,https://book.douban.com/subject/6798611/,official,,,,,,,50.9,38.2,10.0,0.6,0.3,89838,13974,117885,
980,https://book.douban.com/subject/6798611/,derived,20.0,12.0,7.0,1.0,0.0,0.0,60.0,35.0,5.0,0.0,0.0,89838,13974,117885,
981,https://book.douban.com/subject/6880158/,official,,,,,,,56.0,36.8,6.6,0.4,0.2,73982,3886,90057,
982,https://book.douban.com/subject/6880158/,derived,20.0,13.0,6.0,1.0,0.0,0.0,65.0,30.0,5.0,0.0,0.0,73982,3886,90057,
983,https://book.douban.com/subject/7060185/,official,,,,,,,61.3,32.4,5.6,0.5,0.2,162050,8509,109547,
984,https://book.douban.com/subject/7060185/,derived,19.0,12.0,6.0,1.0,0.0,0.0,63.1579,31.5789,5.2632,0.0,0.0,162050,8509,109547,
